t	frame	pixel_{x}	pixel_{y}
1.290000000E1	3.870000000E2	2.700000000E2	2.490000000E2
1.293333333E1	3.880000000E2	2.700000000E2	2.490000000E2
1.296666667E1	3.890000000E2	2.700000000E2	2.490000000E2
1.300000000E1	3.900000000E2	2.700000000E2	2.490000000E2
1.303333333E1	3.910000000E2	2.700000000E2	2.490000000E2
1.306666667E1	3.920000000E2	2.700000000E2	2.490000000E2
1.310000000E1	3.930000000E2	2.700000000E2	2.490000000E2
1.313333333E1	3.940000000E2	2.700000000E2	2.502500000E2
1.316666667E1	3.950000000E2	2.700000000E2	2.502500000E2
1.320000000E1	3.960000000E2	2.700000000E2	2.502500000E2
1.323333333E1	3.970000000E2	2.700000000E2	2.502500000E2
1.326666667E1	3.980000000E2	2.700000000E2	2.502500000E2
1.330000000E1	3.990000000E2	2.717500000E2	2.502500000E2
1.333333333E1	4.000000000E2	2.735000000E2	2.502500000E2
1.336666667E1	4.010000000E2	2.750000000E2	2.502500000E2
1.340000000E1	4.020000000E2	2.765000000E2	2.502500000E2
1.343333333E1	4.030000000E2	2.765000000E2	2.502500000E2
1.346666667E1	4.040000000E2	2.755000000E2	2.502500000E2
1.350000000E1	4.050000000E2	2.722500000E2	2.507500000E2
1.353333333E1	4.060000000E2	2.722500000E2	2.507500000E2
1.356666667E1	4.070000000E2	2.722500000E2	2.507500000E2
1.360000000E1	4.080000000E2	2.722500000E2	2.507500000E2
1.363333333E1	4.090000000E2	2.722500000E2	2.507500000E2
1.366666667E1	4.100000000E2	2.722500000E2	2.507500000E2
1.370000000E1	4.110000000E2	2.707500000E2	2.507500000E2
1.373333333E1	4.120000000E2	2.700000000E2	2.505000000E2
1.376666667E1	4.130000000E2	2.695000000E2	2.507500000E2
1.380000000E1	4.140000000E2	2.685000000E2	2.515000000E2
1.383333333E1	4.150000000E2	2.680000000E2	2.507500000E2
1.386666667E1	4.160000000E2	2.672500000E2	2.512500000E2
1.390000000E1	4.170000000E2	2.655000000E2	2.510000000E2
1.393333333E1	4.180000000E2	2.645000000E2	2.502500000E2
1.396666667E1	4.190000000E2	2.640000000E2	2.515000000E2
1.400000000E1	4.200000000E2	2.640000000E2	2.515000000E2
1.403333333E1	4.210000000E2	2.617500000E2	2.505000000E2
1.406666667E1	4.220000000E2	2.630000000E2	2.505000000E2
1.410000000E1	4.230000000E2	2.630000000E2	2.505000000E2
1.413333333E1	4.240000000E2	2.650000000E2	2.507500000E2
1.416666667E1	4.250000000E2	2.665000000E2	2.507500000E2
1.420000000E1	4.260000000E2	2.672500000E2	2.507500000E2
1.423333333E1	4.270000000E2	2.662500000E2	2.505000000E2
1.426666667E1	4.280000000E2	2.687500000E2	2.505000000E2
1.430000000E1	4.290000000E2	2.682500000E2	2.505000000E2
1.433333333E1	4.300000000E2	2.682500000E2	2.505000000E2
1.436666667E1	4.310000000E2	2.682500000E2	2.505000000E2
1.440000000E1	4.320000000E2	2.670000000E2	2.502500000E2
1.443333333E1	4.330000000E2	2.670000000E2	2.502500000E2
