t	frame	pixel_{x}	pixel_{y}
1.270000000E1	3.810000000E2	3.104495210E2	2.889904200E2
1.273333333E1	3.820000000E2	3.090346352E2	2.893441415E2
1.276666667E1	3.830000000E2	3.079734709E2	2.886366986E2
1.280000000E1	3.840000000E2	3.129255711E2	2.875755343E2
1.283333333E1	3.850000000E2	3.164627856E2	2.875755343E2
1.286666667E1	3.860000000E2	3.302579219E2	2.843920413E2
1.290000000E1	3.870000000E2	3.504200442E2	2.801473839E2
1.293333333E1	3.880000000E2	3.677523950E2	2.638761975E2
1.296666667E1	3.890000000E2	3.939277819E2	2.419454679E2
1.300000000E1	3.900000000E2	4.087840825E2	2.072807664E2
1.303333333E1	3.910000000E2	4.229329403E2	1.765070007E2
1.306666667E1	3.920000000E2	4.264701548E2	1.421960206E2
1.310000000E1	3.930000000E2	4.222254974E2	1.078850405E2
1.313333333E1	3.940000000E2	4.031245394E2	8.064848931E1
1.316666667E1	3.950000000E2	3.850847458E2	6.119380987E1
1.320000000E1	3.960000000E2	3.670449521E2	4.598378777E1
1.323333333E1	3.970000000E2	3.465291083E2	3.289609433E1
1.326666667E1	3.980000000E2	3.309653648E2	2.794399410E1
1.330000000E1	3.990000000E2	3.171702284E2	2.476050111E1
1.333333333E1	4.000000000E2	3.033750921E2	2.511422255E1
1.336666667E1	4.010000000E2	2.959469418E2	2.405305822E1
1.340000000E1	4.020000000E2	2.888725129E2	2.440677966E1
1.343333333E1	4.030000000E2	2.839204127E2	2.405305822E1
1.346666667E1	4.040000000E2	2.800294768E2	2.652910833E1
1.350000000E1	4.050000000E2	2.782608696E2	2.617538688E1
1.353333333E1	4.060000000E2	2.793220339E2	2.582166544E1
1.356666667E1	4.070000000E2	2.793220339E2	2.511422255E1
1.360000000E1	4.080000000E2	2.825055269E2	2.511422255E1
1.363333333E1	4.090000000E2	2.825055269E2	2.511422255E1
1.366666667E1	4.100000000E2	2.849815770E2	2.546794399E1
1.370000000E1	4.110000000E2	2.892262343E2	2.582166544E1
1.373333333E1	4.120000000E2	2.924097273E2	2.652910833E1
1.376666667E1	4.130000000E2	3.023139278E2	2.652910833E1
1.380000000E1	4.140000000E2	3.051436993E2	2.688282977E1
1.383333333E1	4.150000000E2	3.182313928E2	2.794399410E1
1.386666667E1	4.160000000E2	3.313190862E2	3.148120855E1
1.390000000E1	4.170000000E2	3.419307296E2	3.572586588E1
1.393333333E1	4.180000000E2	3.589093589E2	4.386145910E1
1.396666667E1	4.190000000E2	3.765954311E2	5.588798821E1
1.400000000E1	4.200000000E2	3.921591746E2	7.357406043E1
1.403333333E1	4.210000000E2	4.059543110E2	9.408990420E1
1.406666667E1	4.220000000E2	4.137361828E2	1.206190125E2
1.410000000E1	4.230000000E2	4.172733972E2	1.496241710E2
1.413333333E1	4.240000000E2	4.176271186E2	1.754458364E2
1.416666667E1	4.250000000E2	4.133824613E2	2.016212233E2
1.420000000E1	4.260000000E2	4.048931466E2	2.281503316E2
1.423333333E1	4.270000000E2	3.864996315E2	2.465438467E2
1.426666667E1	4.280000000E2	3.709358880E2	2.617538688E2
1.430000000E1	4.290000000E2	3.557258659E2	2.759027266E2
1.433333333E1	4.300000000E2	3.465291083E2	2.794399410E2
1.436666667E1	4.310000000E2	3.348563007E2	2.847457627E2
1.440000000E1	4.320000000E2	3.260132646E2	2.850994842E2
1.443333333E1	4.330000000E2	3.207074429E2	2.858069270E2
1.446666667E1	4.340000000E2	3.175239499E2	2.861606485E2
1.450000000E1	4.350000000E2	3.143404569E2	2.868680914E2
1.453333333E1	4.360000000E2	3.132792926E2	2.858069270E2
1.456666667E1	4.370000000E2	3.111569639E2	2.850994842E2
1.460000000E1	4.380000000E2	3.118644068E2	2.850994842E2
1.463333333E1	4.390000000E2	3.115106853E2	2.850994842E2
1.466666667E1	4.400000000E2	3.115106853E2	2.850994842E2
