t	frame	pixel_{x}	pixel_{y}
1.203333333E1	3.610000000E2	2.910108257E2	4.402568772E2
1.206666667E1	3.620000000E2	2.910912002E2	4.402627036E2
1.210000000E1	3.630000000E2	2.910850558E2	4.402886729E2
1.213333333E1	3.640000000E2	2.910663857E2	4.402599883E2
1.216666667E1	3.650000000E2	2.910702637E2	4.402645782E2
1.220000000E1	3.660000000E2	2.910803408E2	4.403122202E2
1.223333333E1	3.670000000E2	2.912548166E2	4.402920777E2
1.226666667E1	3.680000000E2	2.911720681E2	4.402863084E2
1.230000000E1	3.690000000E2	2.911454659E2	4.402703760E2
1.233333333E1	3.700000000E2	2.911189299E2	4.402621258E2
1.236666667E1	3.710000000E2	2.911459800E2	4.402582662E2
1.240000000E1	3.720000000E2	2.911180082E2	4.402565247E2
1.243333333E1	3.730000000E2	2.911594804E2	4.402650573E2
1.246666667E1	3.740000000E2	2.910856799E2	4.402505068E2
1.250000000E1	3.750000000E2	2.911669564E2	4.402616442E2
1.253333333E1	3.760000000E2	2.910438329E2	4.402817415E2
1.256666667E1	3.770000000E2	2.910942926E2	4.402754123E2
1.260000000E1	3.780000000E2	2.909948664E2	4.402179240E2
1.263333333E1	3.790000000E2	2.910554035E2	4.402496439E2
1.266666667E1	3.800000000E2	2.910522466E2	4.402527408E2
1.270000000E1	3.810000000E2	2.911073060E2	4.402843032E2
1.273333333E1	3.820000000E2	2.910134645E2	4.402701159E2
1.276666667E1	3.830000000E2	2.910456430E2	4.402289352E2
1.280000000E1	3.840000000E2	2.909782634E2	4.402418706E2
1.283333333E1	3.850000000E2	2.910677958E2	4.402257464E2
1.286666667E1	3.860000000E2	2.909959338E2	4.402381762E2
1.290000000E1	3.870000000E2	2.910637055E2	4.402593933E2
1.293333333E1	3.880000000E2	2.910619527E2	4.402314161E2
1.296666667E1	3.890000000E2	2.910935752E2	4.402058032E2
1.300000000E1	3.900000000E2	2.910790316E2	4.402501382E2
1.303333333E1	3.910000000E2	2.910139038E2	4.402726827E2
1.306666667E1	3.920000000E2	2.910721069E2	4.403382396E2
1.310000000E1	3.930000000E2	2.910299193E2	4.402055812E2
1.313333333E1	3.940000000E2	2.910984789E2	4.402116155E2
1.316666667E1	3.950000000E2	2.910818907E2	4.402636165E2
1.320000000E1	3.960000000E2	2.910346287E2	4.402389507E2
1.323333333E1	3.970000000E2	2.910598168E2	4.402296717E2
1.326666667E1	3.980000000E2	2.910364567E2	4.402326635E2
1.330000000E1	3.990000000E2	2.910700042E2	4.402425995E2
1.333333333E1	4.000000000E2	2.911017161E2	4.401925442E2
1.336666667E1	4.010000000E2	2.910176892E2	4.402519054E2
1.340000000E1	4.020000000E2	2.910234608E2	4.402233672E2
1.343333333E1	4.030000000E2	2.909290291E2	4.402159821E2
1.346666667E1	4.040000000E2	2.910072760E2	4.402444741E2
1.350000000E1	4.050000000E2	2.910297247E2	4.402192182E2
1.353333333E1	4.060000000E2	2.909990248E2	4.402467904E2
1.356666667E1	4.070000000E2	2.910251797E2	4.402531441E2
1.360000000E1	4.080000000E2	2.909791933E2	4.402165007E2
1.363333333E1	4.090000000E2	2.910003198E2	4.402365746E2
1.366666667E1	4.100000000E2	2.909732559E2	4.402414509E2
1.370000000E1	4.110000000E2	2.909655441E2	4.402427637E2
1.373333333E1	4.120000000E2	2.910557114E2	4.403160003E2
1.376666667E1	4.130000000E2	2.909394704E2	4.402583814E2
1.380000000E1	4.140000000E2	2.910772949E2	4.402091289E2
1.383333333E1	4.150000000E2	2.910190093E2	4.402177667E2
1.386666667E1	4.160000000E2	2.910125070E2	4.402908524E2
1.390000000E1	4.170000000E2	2.910435571E2	4.402633330E2
1.393333333E1	4.180000000E2	2.910193109E2	4.402535118E2
1.396666667E1	4.190000000E2	2.909756343E2	4.402300631E2
1.400000000E1	4.200000000E2	2.908766470E2	4.402713314E2
1.403333333E1	4.210000000E2	2.909793730E2	4.402196503E2
1.406666667E1	4.220000000E2	2.910175321E2	4.402288478E2
1.410000000E1	4.230000000E2	2.909741616E2	4.402698527E2
1.413333333E1	4.240000000E2	2.909735099E2	4.402399756E2
1.416666667E1	4.250000000E2	2.909948290E2	4.402701096E2
1.420000000E1	4.260000000E2	2.910247367E2	4.402391527E2
1.423333333E1	4.270000000E2	2.910308765E2	4.402394656E2
1.426666667E1	4.280000000E2	2.910379881E2	4.402593021E2
1.430000000E1	4.290000000E2	2.909547902E2	4.402355564E2
1.433333333E1	4.300000000E2	2.910595254E2	4.402301934E2
1.436666667E1	4.310000000E2	2.910039619E2	4.402267951E2
1.440000000E1	4.320000000E2	2.910154490E2	4.402565821E2
