t	frame	pixel_{x}	pixel_{y}
1.323333333E1	3.970000000E2	2.641836970E2	1.246409148E2
1.326666667E1	3.980000000E2	2.643371449E2	1.248811322E2
1.330000000E1	3.990000000E2	2.645104272E2	1.248405894E2
1.333333333E1	4.000000000E2	2.647511555E2	1.249428285E2
1.336666667E1	4.010000000E2	2.646483207E2	1.250282198E2
1.340000000E1	4.020000000E2	2.648187557E2	1.255045133E2
1.343333333E1	4.030000000E2	2.647556589E2	1.256088905E2
1.346666667E1	4.040000000E2	2.648102664E2	1.256432533E2
1.350000000E1	4.050000000E2	2.647735823E2	1.257348606E2
1.353333333E1	4.060000000E2	2.648597791E2	1.257843803E2
1.356666667E1	4.070000000E2	2.649041617E2	1.257170038E2
1.360000000E1	4.080000000E2	2.648542822E2	1.257436401E2
1.363333333E1	4.090000000E2	2.648253619E2	1.257592232E2
1.366666667E1	4.100000000E2	2.649213346E2	1.257477371E2
1.370000000E1	4.110000000E2	2.648909154E2	1.257326982E2
1.373333333E1	4.120000000E2	2.648904049E2	1.256851286E2
1.376666667E1	4.130000000E2	2.646653213E2	1.256455223E2
1.380000000E1	4.140000000E2	2.643202358E2	1.256433793E2
1.383333333E1	4.150000000E2	2.639058850E2	1.252223742E2
1.386666667E1	4.160000000E2	2.637643088E2	1.248006845E2
1.390000000E1	4.170000000E2	2.634896732E2	1.240046223E2
1.393333333E1	4.180000000E2	2.635038883E2	1.238765512E2
1.396666667E1	4.190000000E2	2.629641871E2	1.232972648E2
1.400000000E1	4.200000000E2	2.625412295E2	1.235650453E2
1.403333333E1	4.210000000E2	2.617587606E2	1.235623056E2
1.406666667E1	4.220000000E2	2.608301582E2	1.236828411E2
1.410000000E1	4.230000000E2	2.602027730E2	1.233370915E2
1.413333333E1	4.240000000E2	2.598790857E2	1.236207774E2
1.416666667E1	4.250000000E2	2.596681291E2	1.238046650E2
1.420000000E1	4.260000000E2	2.596874352E2	1.236895615E2
1.423333333E1	4.270000000E2	2.596977056E2	1.237818200E2
1.426666667E1	4.280000000E2	2.597833586E2	1.237516649E2
1.430000000E1	4.290000000E2	2.599252035E2	1.237226203E2
1.433333333E1	4.300000000E2	2.607358064E2	1.239005944E2
1.436666667E1	4.310000000E2	2.610824598E2	1.239259367E2
1.440000000E1	4.320000000E2	2.615541327E2	1.242055581E2
